Date,Hour,X Position,Y Position
08/02/18,17:42:25,39.1,201.1,
08/02/18,17:42:25,36.1,209.5,
08/02/18,17:42:25,45.2,200.7,
08/02/18,17:42:25,41.8,198.6,
08/02/18,17:42:25,48.7,200.7,
08/02/18,17:42:26,47.4,197.7,
08/02/18,17:42:26,48.4,200.3,
08/02/18,17:42:26,38.8,205.6,
08/02/18,17:42:26,42.8,195.2,
08/02/18,17:42:26,38.2,199.6,
08/02/18,17:42:26,47.1,192.9,
08/02/18,17:42:26,46.3,190.0,
08/02/18,17:42:26,45.1,189.2,
08/02/18,17:42:26,49.1,192.2,
08/02/18,17:42:26,49.8,192.3,
08/02/18,17:42:26,50.4,192.3,
08/02/18,17:42:27,50.0,191.7,
08/02/18,17:42:27,42.4,188.7,
08/02/18,17:42:27,43.9,186.2,
08/02/18,17:42:27,52.5,187.7,
08/02/18,17:42:27,40.4,192.6,
08/02/18,17:42:27,48.3,185.6,
08/02/18,17:42:27,48.4,183.5,
08/02/18,17:42:27,44.6,183.9,
08/02/18,17:42:27,48.8,183.8,
08/02/18,17:42:27,51.0,185.4,
08/02/18,17:42:28,47.2,180.0,
08/02/18,17:42:28,46.8,176.9,
08/02/18,17:42:28,51.6,162.8,
08/02/18,17:42:28,35.5,180.9,
08/02/18,17:42:28,41.4,175.8,
08/02/18,17:42:28,49.3,175.6,
08/02/18,17:42:28,41.0,170.6,
08/02/18,17:42:28,42.6,173.4,
08/02/18,17:42:28,41.9,172.5,
08/02/18,17:42:28,46.7,171.2,
08/02/18,17:42:28,46.6,169.9,
08/02/18,17:42:28,47.1,169.1,
08/02/18,17:42:28,43.6,166.9,
08/02/18,17:42:29,59.1,173.1,
08/02/18,17:42:29,43.8,164.5,
08/02/18,17:42:29,50.3,167.2,
08/02/18,17:42:29,52.2,163.6,
08/02/18,17:42:29,51.8,162.2,
08/02/18,17:42:29,50.1,164.5,
08/02/18,17:42:29,51.2,160.2,
08/02/18,17:42:29,49.9,162.1,
08/02/18,17:42:29,51.6,162.2,
08/02/18,17:42:29,42.3,159.8,
08/02/18,17:42:29,46.9,159.0,
08/02/18,17:42:30,46.9,159.5,
08/02/18,17:42:30,46.4,160.8,
08/02/18,17:42:30,46.9,163.4,
08/02/18,17:42:30,52.1,172.4,
08/02/18,17:42:30,49.2,160.7,
08/02/18,17:42:30,50.9,159.7,
08/02/18,17:42:30,49.5,161.9,
08/02/18,17:42:30,47.2,158.7,
08/02/18,17:42:30,50.5,163.6,
08/02/18,17:42:30,48.5,162.4,
08/02/18,17:42:31,51.5,165.0,
08/02/18,17:42:31,60.6,140.4,
08/02/18,17:42:31,51.9,163.7,
08/02/18,17:42:31,50.1,162.3,
08/02/18,17:42:31,52.0,164.4,
08/02/18,17:42:31,49.1,163.5,
08/02/18,17:42:31,43.9,166.3,
08/02/18,17:42:31,49.9,162.1,
08/02/18,17:42:31,47.2,159.1,
08/02/18,17:42:31,47.3,158.7,
08/02/18,17:42:31,53.4,158.2,
08/02/18,17:42:31,52.7,156.4,
08/02/18,17:42:32,47.9,157.6,
08/02/18,17:42:32,46.2,155.4,
08/02/18,17:42:32,45.0,154.5,
08/02/18,17:42:32,49.5,155.4,
08/02/18,17:42:32,55.0,155.9,
08/02/18,17:42:32,49.6,153.0,
08/02/18,17:42:32,59.8,124.9,
08/02/18,17:42:32,45.7,147.9,
08/02/18,17:42:32,61.1,152.2,
08/02/18,17:42:32,55.6,149.4,
08/02/18,17:42:32,53.5,147.5,
08/02/18,17:42:32,53.5,144.6,
08/02/18,17:42:33,63.0,124.7,
08/02/18,17:42:33,55.8,145.4,
08/02/18,17:42:33,62.1,161.1,
08/02/18,17:42:33,53.8,139.8,
08/02/18,17:42:33,42.4,145.9,
08/02/18,17:42:33,50.8,137.0,
08/02/18,17:42:33,49.9,136.3,
08/02/18,17:42:33,49.0,137.2,
08/02/18,17:42:33,61.3,117.2,
08/02/18,17:42:33,53.8,138.3,
08/02/18,17:42:33,50.7,137.2,
08/02/18,17:42:34,44.9,135.7,
08/02/18,17:42:34,44.2,134.1,
08/02/18,17:42:34,44.8,134.7,
08/02/18,17:42:34,52.0,136.4,
08/02/18,17:42:34,53.4,137.6,
08/02/18,17:42:34,53.5,134.5,
08/02/18,17:42:34,50.4,132.7,
08/02/18,17:42:34,51.4,132.4,
08/02/18,17:42:34,59.4,112.3,
08/02/18,17:42:34,51.8,130.4,
08/02/18,17:42:34,44.9,122.4,
08/02/18,17:42:35,53.5,125.8,
08/02/18,17:42:35,51.8,121.5,
08/02/18,17:42:35,55.5,122.5,
08/02/18,17:42:35,47.8,123.3,
08/02/18,17:42:35,53.6,123.2,
08/02/18,17:42:35,54.5,121.7,
08/02/18,17:42:35,46.1,119.6,
08/02/18,17:42:35,53.7,120.5,
08/02/18,17:42:35,54.8,118.5,
08/02/18,17:42:35,63.2,96.8,
08/02/18,17:42:35,50.8,112.8,
08/02/18,17:42:35,54.2,111.4,
08/02/18,17:42:36,50.0,109.9,
08/02/18,17:42:36,66.2,91.9,
08/02/18,17:42:36,56.3,112.5,
08/02/18,17:42:36,67.3,86.6,
08/02/18,17:42:36,57.0,108.6,
08/02/18,17:42:36,56.3,109.8,
08/02/18,17:42:36,57.3,104.0,
08/02/18,17:42:36,55.5,106.6,
08/02/18,17:42:36,56.7,106.6,
08/02/18,17:42:36,56.5,105.9,
08/02/18,17:42:37,49.0,108.8,
08/02/18,17:42:37,51.0,106.0,
08/02/18,17:42:37,54.4,102.8,
08/02/18,17:42:37,47.5,98.8,
08/02/18,17:42:37,60.6,80.1,
08/02/18,17:42:37,54.4,97.4,
08/02/18,17:42:37,54.3,96.7,
08/02/18,17:42:37,54.4,95.7,
08/02/18,17:42:37,44.0,97.9,
08/02/18,17:42:37,51.0,94.0,
08/02/18,17:42:38,51.0,92.6,
08/02/18,17:42:38,53.5,90.9,
08/02/18,17:42:38,54.0,89.3,
08/02/18,17:42:38,51.2,87.3,
08/02/18,17:42:38,53.8,90.4,
08/02/18,17:42:38,58.2,88.6,
08/02/18,17:42:38,61.1,99.2,
08/02/18,17:42:38,52.3,89.3,
08/02/18,17:42:38,53.1,88.0,
08/02/18,17:42:38,42.6,94.0,
08/02/18,17:42:38,52.4,88.9,
08/02/18,17:42:39,51.9,91.0,
08/02/18,17:42:39,67.9,70.6,
08/02/18,17:42:39,60.6,76.2,
08/02/18,17:42:39,59.0,76.4,
08/02/18,17:42:39,62.8,107.6,
08/02/18,17:42:39,54.1,88.0,
08/02/18,17:42:39,56.8,88.1,
08/02/18,17:42:39,54.2,91.7,
08/02/18,17:42:39,54.8,91.2,
08/02/18,17:42:39,54.2,93.2,
08/02/18,17:42:39,53.7,91.0,
08/02/18,17:42:39,58.1,85.2,
08/02/18,17:42:39,55.6,85.0,
08/02/18,17:42:40,51.3,84.3,
08/02/18,17:42:40,53.8,81.7,
08/02/18,17:42:40,47.6,76.0,
08/02/18,17:42:40,46.5,74.3,
08/02/18,17:42:40,49.9,79.4,
08/02/18,17:42:40,59.6,60.7,
08/02/18,17:42:40,40.7,73.8,
08/02/18,17:42:40,41.3,72.9,
08/02/18,17:42:40,47.8,78.5,
08/02/18,17:42:40,50.6,73.2,
08/02/18,17:42:40,52.6,70.6,
08/02/18,17:42:41,51.2,72.2,
08/02/18,17:42:41,52.9,68.2,
08/02/18,17:42:41,56.4,69.3,
08/02/18,17:42:41,57.0,67.8,
08/02/18,17:42:41,55.5,66.8,
08/02/18,17:42:41,50.3,67.6,
08/02/18,17:42:41,58.7,63.4,
08/02/18,17:42:41,56.1,63.8,
08/02/18,17:42:41,57.7,62.9,
08/02/18,17:42:41,47.7,56.1,
08/02/18,17:42:41,66.6,80.3,
08/02/18,17:42:41,61.0,40.8,
08/02/18,17:42:41,49.2,55.3,
08/02/18,17:42:42,53.7,58.6,
08/02/18,17:42:42,59.2,36.1,
08/02/18,17:42:42,51.0,57.6,
08/02/18,17:42:42,51.9,55.1,
08/02/18,17:42:42,58.0,38.2,
08/02/18,17:42:42,46.2,49.3,
08/02/18,17:42:42,51.5,53.1,
08/02/18,17:42:42,52.0,54.3,
08/02/18,17:42:42,52.6,53.8,
08/02/18,17:42:42,52.7,50.4,
08/02/18,17:42:42,53.1,51.8,
08/02/18,17:42:42,52.3,50.7,
08/02/18,17:42:43,50.3,49.6,
08/02/18,17:42:43,44.4,43.1,
08/02/18,17:42:43,44.1,50.8,
08/02/18,17:42:43,48.7,43.4,
08/02/18,17:42:43,52.6,41.2,
08/02/18,17:42:43,46.4,46.6,
08/02/18,17:42:43,54.0,25.2,
08/02/18,17:42:43,48.8,39.7,
08/02/18,17:42:43,50.7,41.3,
08/02/18,17:42:43,48.9,35.5,
08/02/18,17:42:43,48.1,33.2,
08/02/18,17:42:43,43.4,37.1,
08/02/18,17:42:44,49.6,25.3,
08/02/18,17:42:44,42.0,29.1,
08/02/18,17:42:44,42.5,34.9,
08/02/18,17:42:44,51.6,28.7,
08/02/18,17:42:44,42.4,24.3,
08/02/18,17:42:44,43.1,32.1,
08/02/18,17:42:44,49.5,29.2,
08/02/18,17:42:44,51.1,26.2,
08/02/18,17:42:44,54.2,22.4,
08/02/18,17:42:44,53.9,14.5,
08/02/18,17:42:44,51.1,24.7,
08/02/18,17:42:44,71.8,31.6,
08/02/18,17:42:45,75.1,33.4,
08/02/18,17:42:45,61.1,25.2,
08/02/18,17:42:45,57.1,23.0,
08/02/18,17:42:45,50.4,30.3,
08/02/18,17:42:45,57.8,21.6,
08/02/18,17:42:45,60.9,26.5,
08/02/18,17:42:45,54.7,20.1,
08/02/18,17:42:45,58.7,28.0,
08/02/18,17:42:45,57.5,30.4,
08/02/18,17:42:45,60.1,29.3,
08/02/18,17:42:45,57.9,28.4,
08/02/18,17:42:45,60.5,27.2,
08/02/18,17:42:46,42.5,31.6,
08/02/18,17:42:46,63.5,17.1,
08/02/18,17:42:46,53.9,23.5,
08/02/18,17:42:46,59.1,28.6,
08/02/18,17:42:46,58.9,28.5,
08/02/18,17:42:46,58.7,29.6,
08/02/18,17:42:46,60.0,31.2,
08/02/18,17:42:46,58.7,29.7,
08/02/18,17:42:46,59.6,30.6,
08/02/18,17:42:46,58.1,29.2,
08/02/18,17:42:46,60.6,25.8,
08/02/18,17:42:46,58.8,17.4,
08/02/18,17:42:47,63.3,23.8,
08/02/18,17:42:47,51.6,22.4,
08/02/18,17:42:47,64.1,19.3,
08/02/18,17:42:47,56.7,14.3,
08/02/18,17:42:47,62.3,20.6,
08/02/18,17:42:47,55.4,13.8,
08/02/18,17:42:47,64.5,21.3,
08/02/18,17:42:47,54.4,13.7,
08/02/18,17:42:47,63.2,20.5,
08/02/18,17:42:47,61.3,23.3,
08/02/18,17:42:47,46.2,32.6,
08/02/18,17:42:47,59.9,30.6,
08/02/18,17:42:48,61.8,28.8,
08/02/18,17:42:48,58.1,28.4,
08/02/18,17:42:48,49.1,30.6,
08/02/18,17:42:48,57.8,28.8,
08/02/18,17:42:48,62.3,29.2,
08/02/18,17:42:48,60.1,27.9,
08/02/18,17:42:48,56.6,30.9,
08/02/18,17:42:48,57.0,30.3,
08/02/18,17:42:48,66.5,14.2,
08/02/18,17:42:48,58.1,27.4,
08/02/18,17:42:48,62.5,27.2,
08/02/18,17:42:48,60.4,27.0,
08/02/18,17:42:49,45.4,32.7,
08/02/18,17:42:49,47.3,32.2,
08/02/18,17:42:49,59.4,27.0,
08/02/18,17:42:49,59.4,23.4,
08/02/18,17:42:49,61.3,27.5,
08/02/18,17:42:49,64.0,27.2,
08/02/18,17:42:49,62.4,26.4,
08/02/18,17:42:49,59.7,28.1,
08/02/18,17:42:49,63.7,28.3,
08/02/18,17:42:49,59.4,27.7,
08/02/18,17:42:49,59.9,26.5,
08/02/18,17:42:49,61.0,27.1,
08/02/18,17:42:49,44.7,33.0,
08/02/18,17:42:50,63.3,28.2,
08/02/18,17:42:50,60.5,27.8,
08/02/18,17:42:50,60.3,27.1,
08/02/18,17:42:50,56.4,22.0,
08/02/18,17:42:50,60.5,26.7,
08/02/18,17:42:50,61.6,25.3,
08/02/18,17:42:50,61.4,28.0,
08/02/18,17:42:50,61.4,28.4,
08/02/18,17:42:50,61.3,29.5,
08/02/18,17:42:50,57.4,23.6,
08/02/18,17:42:50,61.9,28.4,
08/02/18,17:42:50,58.2,21.2,
08/02/18,17:42:51,61.2,28.3,
08/02/18,17:42:51,73.4,34.7,
08/02/18,17:42:51,44.4,31.6,
08/02/18,17:42:51,54.9,23.9,
08/02/18,17:42:51,61.1,28.5,
08/02/18,17:42:51,56.8,22.8,
08/02/18,17:42:51,61.0,26.2,
08/02/18,17:42:51,60.0,26.4,
08/02/18,17:42:51,55.0,22.9,
08/02/18,17:42:51,57.8,24.6,
08/02/18,17:42:51,59.4,26.8,
08/02/18,17:42:51,61.8,25.9,
08/02/18,17:42:51,74.2,34.9,
08/02/18,17:42:51,64.5,15.7,
08/02/18,17:42:52,45.8,32.5,
08/02/18,17:42:52,60.8,28.2,
08/02/18,17:42:52,60.0,27.5,
08/02/18,17:42:52,56.4,23.5,
08/02/18,17:42:52,46.9,31.5,
08/02/18,17:42:52,73.3,36.8,
08/02/18,17:42:52,61.2,27.8,
08/02/18,17:42:52,55.8,20.9,
08/02/18,17:42:52,60.3,26.1,
08/02/18,17:42:52,56.1,23.6,
08/02/18,17:42:52,63.7,18.0,
08/02/18,17:42:53,76.6,35.3,
08/02/18,17:42:53,59.3,28.7,
08/02/18,17:42:53,60.1,25.9,
08/02/18,17:42:53,61.2,27.4,
08/02/18,17:42:53,61.4,26.0,
08/02/18,17:42:53,46.5,31.7,
08/02/18,17:42:53,46.5,32.7,
08/02/18,17:42:53,59.5,27.5,
08/02/18,17:42:53,62.1,18.9,
08/02/18,17:42:53,59.6,27.8,
08/02/18,17:42:53,56.3,22.3,
08/02/18,17:42:53,61.5,27.3,
08/02/18,17:42:54,59.7,26.4,
08/02/18,17:42:54,55.2,22.2,
08/02/18,17:42:54,61.2,27.4,
08/02/18,17:42:54,58.2,22.1,
08/02/18,17:42:54,59.9,29.4,
08/02/18,17:42:54,46.2,32.3,
08/02/18,17:42:54,75.1,36.1,
08/02/18,17:42:54,60.4,27.9,
08/02/18,17:42:54,61.5,26.5,
08/02/18,17:42:54,62.4,26.5,
08/02/18,17:42:54,61.9,25.9,
08/02/18,17:42:54,61.5,28.2,
08/02/18,17:42:55,47.8,32.8,
08/02/18,17:42:55,55.1,22.8,
08/02/18,17:42:55,60.5,26.4,
08/02/18,17:42:55,57.7,25.7,
08/02/18,17:42:55,48.0,32.8,
08/02/18,17:42:55,61.1,28.3,
08/02/18,17:42:55,45.7,32.7,
