Date,Hour,X Position,Y Position
08/09/18,09:29:20,233.6,216.2,
08/09/18,09:29:20,231.4,223.8,
08/09/18,09:29:20,235.3,217.2,
08/09/18,09:29:20,221.5,213.2,
08/09/18,09:29:20,232.0,214.7,
08/09/18,09:29:20,233.2,215.7,
08/09/18,09:29:20,232.0,215.6,
08/09/18,09:29:20,230.1,214.3,
08/09/18,09:29:20,231.4,212.3,
08/09/18,09:29:20,227.3,211.2,
08/09/18,09:29:20,226.4,211.4,
08/09/18,09:29:20,229.5,214.0,
08/09/18,09:29:20,216.7,206.3,
08/09/18,09:29:21,228.5,212.9,
08/09/18,09:29:21,236.9,212.1,
08/09/18,09:29:21,231.2,217.9,
08/09/18,09:29:21,241.3,237.3,
08/09/18,09:29:21,237.9,232.8,
08/09/18,09:29:21,238.0,233.1,
08/09/18,09:29:21,233.3,254.1,
08/09/18,09:29:21,235.8,231.0,
08/09/18,09:29:21,234.9,235.4,
08/09/18,09:29:21,235.6,231.6,
08/09/18,09:29:21,232.6,227.9,
08/09/18,09:29:21,235.9,231.4,
08/09/18,09:29:21,234.3,233.3,
08/09/18,09:29:21,234.5,233.1,
08/09/18,09:29:21,235.8,233.1,
08/09/18,09:29:21,233.2,228.1,
08/09/18,09:29:21,224.7,230.7,
08/09/18,09:29:22,233.0,233.8,
08/09/18,09:29:22,231.2,233.1,
08/09/18,09:29:22,232.7,229.7,
08/09/18,09:29:22,233.5,231.6,
08/09/18,09:29:22,229.4,238.0,
08/09/18,09:29:22,244.1,226.5,
08/09/18,09:29:22,230.6,231.3,
08/09/18,09:29:22,230.5,230.5,
08/09/18,09:29:22,231.5,231.4,
08/09/18,09:29:22,231.0,226.5,
08/09/18,09:29:22,229.9,229.2,
08/09/18,09:29:22,220.3,222.3,
08/09/18,09:29:22,226.0,235.6,
08/09/18,09:29:22,228.4,226.3,
08/09/18,09:29:22,229.7,224.0,
08/09/18,09:29:23,225.2,220.9,
08/09/18,09:29:23,226.3,220.4,
08/09/18,09:29:23,220.7,221.9,
08/09/18,09:29:23,227.5,222.5,
08/09/18,09:29:23,229.7,226.0,
08/09/18,09:29:23,229.6,225.6,
08/09/18,09:29:23,227.4,223.4,
08/09/18,09:29:23,228.1,223.3,
08/09/18,09:29:23,227.5,223.1,
08/09/18,09:29:23,226.0,220.8,
08/09/18,09:29:23,225.6,223.8,
08/09/18,09:29:23,225.4,224.5,
08/09/18,09:29:23,216.5,222.0,
08/09/18,09:29:23,220.3,219.1,
08/09/18,09:29:24,224.2,223.3,
08/09/18,09:29:24,223.0,222.0,
08/09/18,09:29:24,223.2,224.0,
08/09/18,09:29:24,223.3,224.3,
08/09/18,09:29:24,222.5,224.8,
08/09/18,09:29:24,224.2,222.2,
08/09/18,09:29:24,222.4,224.0,
08/09/18,09:29:24,212.9,219.7,
08/09/18,09:29:24,215.6,221.5,
08/09/18,09:29:24,213.9,221.7,
08/09/18,09:29:24,221.0,224.1,
08/09/18,09:29:24,220.8,223.2,
08/09/18,09:29:24,218.2,225.4,
08/09/18,09:29:24,218.9,223.6,
08/09/18,09:29:25,218.0,224.6,
08/09/18,09:29:25,217.2,223.6,
08/09/18,09:29:25,216.5,223.3,
08/09/18,09:29:25,217.0,223.4,
08/09/18,09:29:25,217.0,224.3,
08/09/18,09:29:26,216.8,222.3,
08/09/18,09:29:26,205.9,227.4,
08/09/18,09:29:26,209.3,219.7,
08/09/18,09:29:26,219.0,217.6,
08/09/18,09:29:26,209.4,220.8,
08/09/18,09:29:26,219.4,215.6,
08/09/18,09:29:26,209.6,221.2,
08/09/18,09:29:26,207.8,219.4,
08/09/18,09:29:26,203.4,228.1,
08/09/18,09:29:26,197.0,217.4,
08/09/18,09:29:26,206.4,222.6,
08/09/18,09:29:26,205.5,219.4,
08/09/18,09:29:26,204.4,226.0,
08/09/18,09:29:26,195.7,218.9,
08/09/18,09:29:26,205.6,220.4,
08/09/18,09:29:26,205.1,221.4,
08/09/18,09:29:26,205.7,220.8,
08/09/18,09:29:26,205.5,221.5,
08/09/18,09:29:27,203.9,220.9,
08/09/18,09:29:27,214.8,219.1,
08/09/18,09:29:27,203.8,222.1,
08/09/18,09:29:27,203.3,220.1,
08/09/18,09:29:27,192.4,217.6,
08/09/18,09:29:27,203.0,220.5,
08/09/18,09:29:27,202.8,218.9,
08/09/18,09:29:27,203.2,224.1,
08/09/18,09:29:27,202.5,221.5,
08/09/18,09:29:27,201.1,220.3,
08/09/18,09:29:27,202.3,219.1,
08/09/18,09:29:27,201.7,219.3,
08/09/18,09:29:27,202.3,222.1,
08/09/18,09:29:27,201.8,223.8,
08/09/18,09:29:27,200.1,222.9,
08/09/18,09:29:27,199.1,222.8,
08/09/18,09:29:27,201.2,220.2,
08/09/18,09:29:27,190.6,219.1,
08/09/18,09:29:28,200.5,220.3,
08/09/18,09:29:28,197.7,218.4,
08/09/18,09:29:28,199.3,220.9,
08/09/18,09:29:28,187.8,218.9,
08/09/18,09:29:28,197.7,220.9,
08/09/18,09:29:28,196.7,220.8,
08/09/18,09:29:28,198.3,222.6,
08/09/18,09:29:28,197.1,219.5,
08/09/18,09:29:28,208.7,218.2,
08/09/18,09:29:28,188.5,218.3,
08/09/18,09:29:28,197.6,219.3,
08/09/18,09:29:28,187.6,221.7,
08/09/18,09:29:28,195.9,222.2,
08/09/18,09:29:28,194.8,221.0,
08/09/18,09:29:28,195.0,221.7,
08/09/18,09:29:28,193.7,222.8,
08/09/18,09:29:28,194.7,218.1,
08/09/18,09:29:28,196.5,222.7,
08/09/18,09:29:29,195.2,218.7,
08/09/18,09:29:29,194.7,224.1,
08/09/18,09:29:29,192.8,219.2,
08/09/18,09:29:29,194.1,220.4,
08/09/18,09:29:29,191.6,219.5,
08/09/18,09:29:29,191.7,220.7,
08/09/18,09:29:29,192.1,221.8,
08/09/18,09:29:29,190.7,220.2,
08/09/18,09:29:29,191.2,221.8,
08/09/18,09:29:29,191.6,220.7,
08/09/18,09:29:29,190.8,219.4,
08/09/18,09:29:29,188.4,221.9,
08/09/18,09:29:29,188.5,220.2,
08/09/18,09:29:30,189.1,220.1,
08/09/18,09:29:30,189.2,219.1,
08/09/18,09:29:30,189.0,218.7,
08/09/18,09:29:30,188.2,219.6,
08/09/18,09:29:30,187.9,216.9,
08/09/18,09:29:30,186.3,219.1,
08/09/18,09:29:30,185.9,221.1,
08/09/18,09:29:30,185.7,217.3,
08/09/18,09:29:30,186.5,220.0,
08/09/18,09:29:30,185.5,221.1,
08/09/18,09:29:30,184.6,220.7,
08/09/18,09:29:30,183.3,220.3,
08/09/18,09:29:30,184.8,218.6,
08/09/18,09:29:31,182.6,221.8,
08/09/18,09:29:31,182.1,220.7,
08/09/18,09:29:31,182.7,219.2,
08/09/18,09:29:31,182.8,221.8,
08/09/18,09:29:31,182.2,220.8,
08/09/18,09:29:31,182.3,218.7,
08/09/18,09:29:31,182.7,218.8,
08/09/18,09:29:31,182.1,219.0,
08/09/18,09:29:31,181.1,218.9,
08/09/18,09:29:31,180.2,218.2,
08/09/18,09:29:32,180.1,219.9,
08/09/18,09:29:32,178.9,217.9,
08/09/18,09:29:32,174.1,220.2,
08/09/18,09:29:32,171.9,219.5,
08/09/18,09:29:32,172.7,217.7,
08/09/18,09:29:32,170.8,227.4,
08/09/18,09:29:32,172.0,216.1,
08/09/18,09:29:32,172.4,220.0,
08/09/18,09:29:32,173.1,219.3,
08/09/18,09:29:32,172.0,218.1,
08/09/18,09:29:32,164.7,217.4,
08/09/18,09:29:33,161.4,218.4,
08/09/18,09:29:33,170.3,222.8,
08/09/18,09:29:33,172.5,221.6,
08/09/18,09:29:33,170.6,220.9,
08/09/18,09:29:33,163.0,218.2,
08/09/18,09:29:33,170.0,222.5,
08/09/18,09:29:33,168.2,222.1,
08/09/18,09:29:33,169.8,224.1,
08/09/18,09:29:33,169.4,220.7,
08/09/18,09:29:33,167.1,221.4,
08/09/18,09:29:33,168.0,221.7,
08/09/18,09:29:33,166.3,225.2,
08/09/18,09:29:33,167.9,217.7,
08/09/18,09:29:33,160.6,215.3,
08/09/18,09:29:33,167.5,222.2,
08/09/18,09:29:33,168.0,220.4,
08/09/18,09:29:34,166.8,213.7,
08/09/18,09:29:34,168.4,218.9,
08/09/18,09:29:34,165.5,219.6,
08/09/18,09:29:34,166.9,217.9,
08/09/18,09:29:34,166.6,217.2,
08/09/18,09:29:34,165.5,218.4,
08/09/18,09:29:34,166.0,215.9,
08/09/18,09:29:34,165.1,218.2,
08/09/18,09:29:34,157.0,216.2,
08/09/18,09:29:34,157.7,215.2,
08/09/18,09:29:34,160.4,230.7,
08/09/18,09:29:34,162.1,214.2,
08/09/18,09:29:34,162.8,212.3,
08/09/18,09:29:35,156.6,229.4,
08/09/18,09:29:35,160.8,213.3,
08/09/18,09:29:35,162.9,220.0,
08/09/18,09:29:35,162.5,220.6,
08/09/18,09:29:35,158.9,219.5,
08/09/18,09:29:35,161.5,217.9,
08/09/18,09:29:35,161.6,219.4,
08/09/18,09:29:35,158.5,220.5,
08/09/18,09:29:35,157.9,220.6,
08/09/18,09:29:35,158.7,221.9,
08/09/18,09:29:35,158.3,221.6,
08/09/18,09:29:35,148.2,222.0,
08/09/18,09:29:36,157.9,222.5,
08/09/18,09:29:36,156.1,223.5,
08/09/18,09:29:36,154.2,219.7,
08/09/18,09:29:36,155.5,223.8,
08/09/18,09:29:36,154.4,217.6,
08/09/18,09:29:36,156.3,223.7,
08/09/18,09:29:37,146.0,220.6,
08/09/18,09:29:37,154.8,221.7,
08/09/18,09:29:37,151.6,213.9,
08/09/18,09:29:37,151.1,211.2,
08/09/18,09:29:37,143.5,228.9,
08/09/18,09:29:37,152.4,211.3,
08/09/18,09:29:37,152.7,210.4,
08/09/18,09:29:37,150.5,210.8,
08/09/18,09:29:37,170.2,197.0,
08/09/18,09:29:37,151.0,209.4,
08/09/18,09:29:37,149.2,211.4,
08/09/18,09:29:37,141.1,209.7,
08/09/18,09:29:37,148.0,212.6,
08/09/18,09:29:37,140.8,225.7,
08/09/18,09:29:37,149.7,211.7,
08/09/18,09:29:37,139.0,209.7,
08/09/18,09:29:37,146.6,211.2,
08/09/18,09:29:37,143.7,204.7,
08/09/18,09:29:38,162.7,198.3,
08/09/18,09:29:38,164.3,197.9,
08/09/18,09:29:38,146.2,207.3,
08/09/18,09:29:38,146.8,210.2,
08/09/18,09:29:38,144.9,208.4,
08/09/18,09:29:38,137.1,207.2,
08/09/18,09:29:38,136.9,207.3,
08/09/18,09:29:38,145.8,208.5,
08/09/18,09:29:38,144.9,206.4,
08/09/18,09:29:38,144.6,209.0,
08/09/18,09:29:38,144.7,207.6,
08/09/18,09:29:38,164.2,196.4,
08/09/18,09:29:38,162.6,191.0,
08/09/18,09:29:38,143.5,206.5,
08/09/18,09:29:38,136.4,205.5,
08/09/18,09:29:39,133.4,225.3,
08/09/18,09:29:39,144.6,209.5,
08/09/18,09:29:39,141.5,209.3,
08/09/18,09:29:39,133.5,223.8,
08/09/18,09:29:39,141.9,206.8,
08/09/18,09:29:39,144.2,208.3,
08/09/18,09:29:39,141.6,208.1,
08/09/18,09:29:39,141.1,211.8,
08/09/18,09:29:39,139.5,210.9,
08/09/18,09:29:39,140.8,211.9,
08/09/18,09:29:39,130.7,209.6,
08/09/18,09:29:39,138.3,211.5,
08/09/18,09:29:39,139.9,211.4,
08/09/18,09:29:39,138.6,210.7,
08/09/18,09:29:39,138.0,209.9,
08/09/18,09:29:39,138.3,211.6,
08/09/18,09:29:39,138.9,208.5,
08/09/18,09:29:40,137.3,211.0,
08/09/18,09:29:40,137.5,210.8,
08/09/18,09:29:40,136.6,211.4,
08/09/18,09:29:40,132.8,204.1,
08/09/18,09:29:40,137.9,210.5,
08/09/18,09:29:40,136.3,212.7,
08/09/18,09:29:40,136.8,209.7,
08/09/18,09:29:40,135.6,211.1,
08/09/18,09:29:40,126.3,225.2,
08/09/18,09:29:40,158.3,193.9,
08/09/18,09:29:40,126.1,226.8,
08/09/18,09:29:40,135.9,212.3,
08/09/18,09:29:40,135.7,210.7,
08/09/18,09:29:40,134.2,212.2,
08/09/18,09:29:40,133.1,212.8,
08/09/18,09:29:41,132.0,211.4,
08/09/18,09:29:41,123.4,228.6,
08/09/18,09:29:41,131.5,212.7,
08/09/18,09:29:41,131.8,212.2,
08/09/18,09:29:41,127.0,211.6,
08/09/18,09:29:41,130.9,214.2,
08/09/18,09:29:41,130.9,213.4,
08/09/18,09:29:41,129.3,213.0,
08/09/18,09:29:41,131.8,212.0,
08/09/18,09:29:41,152.3,194.0,
08/09/18,09:29:41,130.0,211.2,
08/09/18,09:29:41,127.1,204.2,
08/09/18,09:29:41,121.2,230.7,
08/09/18,09:29:41,121.7,230.0,
08/09/18,09:29:41,118.8,228.3,
08/09/18,09:29:41,128.1,213.5,
08/09/18,09:29:41,120.7,213.7,
08/09/18,09:29:41,128.8,213.4,
08/09/18,09:29:42,127.4,213.9,
08/09/18,09:29:42,126.6,213.3,
08/09/18,09:29:42,146.8,195.8,
08/09/18,09:29:42,126.9,212.0,
08/09/18,09:29:42,119.5,213.6,
08/09/18,09:29:42,125.3,213.6,
08/09/18,09:29:42,124.9,214.3,
08/09/18,09:29:42,123.3,205.3,
08/09/18,09:29:42,124.6,212.0,
08/09/18,09:29:42,125.4,213.2,
08/09/18,09:29:42,124.9,213.3,
08/09/18,09:29:42,145.6,195.0,
08/09/18,09:29:42,116.9,211.5,
08/09/18,09:29:42,118.2,212.4,
08/09/18,09:29:42,124.0,214.2,
08/09/18,09:29:42,123.3,215.2,
08/09/18,09:29:42,123.2,215.5,
08/09/18,09:29:42,121.4,214.7,
08/09/18,09:29:43,122.7,213.9,
08/09/18,09:29:43,121.0,213.9,
08/09/18,09:29:43,120.7,214.7,
08/09/18,09:29:43,120.1,214.6,
08/09/18,09:29:43,120.1,213.9,
08/09/18,09:29:43,112.3,209.3,
08/09/18,09:29:43,137.5,200.4,
08/09/18,09:29:43,119.7,214.0,
08/09/18,09:29:43,119.1,212.2,
08/09/18,09:29:43,117.2,216.4,
08/09/18,09:29:43,117.8,213.5,
08/09/18,09:29:43,116.8,207.5,
08/09/18,09:29:43,119.0,213.9,
08/09/18,09:29:43,116.3,216.2,
08/09/18,09:29:43,114.4,207.2,
08/09/18,09:29:44,113.8,206.4,
08/09/18,09:29:44,117.0,215.2,
08/09/18,09:29:44,109.2,214.4,
08/09/18,09:29:44,116.6,214.4,
08/09/18,09:29:44,114.8,214.0,
08/09/18,09:29:44,114.1,215.1,
08/09/18,09:29:44,115.6,216.0,
08/09/18,09:29:44,113.0,208.6,
08/09/18,09:29:44,114.7,215.1,
08/09/18,09:29:44,107.7,214.2,
08/09/18,09:29:44,114.2,216.7,
08/09/18,09:29:44,115.0,217.7,
08/09/18,09:29:45,111.9,209.2,
08/09/18,09:29:45,114.1,216.8,
08/09/18,09:29:45,113.8,217.4,
08/09/18,09:29:45,113.1,218.7,
08/09/18,09:29:45,113.7,217.2,
08/09/18,09:29:45,112.5,218.1,
08/09/18,09:29:46,106.8,218.6,
08/09/18,09:29:46,112.3,219.5,
08/09/18,09:29:46,130.3,199.8,
08/09/18,09:29:46,107.7,216.6,
08/09/18,09:29:46,104.6,208.8,
08/09/18,09:29:46,106.2,216.1,
08/09/18,09:29:46,105.0,216.1,
08/09/18,09:29:46,105.4,216.2,
08/09/18,09:29:46,106.0,217.4,
08/09/18,09:29:46,104.1,219.5,
08/09/18,09:29:46,103.6,219.6,
08/09/18,09:29:46,103.3,218.6,
08/09/18,09:29:46,103.1,216.8,
08/09/18,09:29:47,102.7,217.0,
08/09/18,09:29:47,103.4,219.2,
08/09/18,09:29:47,94.2,216.0,
08/09/18,09:29:47,120.5,203.9,
08/09/18,09:29:47,100.8,214.8,
08/09/18,09:29:47,100.2,217.7,
08/09/18,09:29:47,100.9,218.0,
08/09/18,09:29:47,99.6,216.7,
08/09/18,09:29:47,92.2,226.2,
08/09/18,09:29:47,99.4,212.5,
08/09/18,09:29:47,90.5,221.9,
08/09/18,09:29:47,96.8,213.8,
08/09/18,09:29:47,96.1,212.8,
08/09/18,09:29:47,96.6,213.9,
08/09/18,09:29:47,96.7,213.8,
08/09/18,09:29:47,96.3,212.2,
08/09/18,09:29:47,95.0,212.6,
08/09/18,09:29:47,95.8,212.9,
08/09/18,09:29:47,96.6,214.0,
08/09/18,09:29:47,93.9,212.1,
08/09/18,09:29:47,94.1,214.4,
08/09/18,09:29:48,107.9,202.8,
08/09/18,09:29:48,94.4,211.4,
08/09/18,09:29:48,94.0,214.6,
08/09/18,09:29:48,93.8,210.0,
08/09/18,09:29:48,94.5,213.1,
08/09/18,09:29:48,93.9,212.7,
08/09/18,09:29:48,89.0,212.2,
08/09/18,09:29:48,83.7,209.1,
08/09/18,09:29:48,82.3,210.0,
08/09/18,09:29:48,90.3,213.4,
08/09/18,09:29:48,91.0,213.4,
08/09/18,09:29:48,90.3,212.5,
08/09/18,09:29:48,91.2,214.8,
08/09/18,09:29:48,91.2,216.2,
08/09/18,09:29:49,90.4,217.9,
08/09/18,09:29:49,81.3,212.0,
08/09/18,09:29:49,90.1,215.4,
08/09/18,09:29:49,90.2,214.2,
08/09/18,09:29:49,88.2,212.5,
08/09/18,09:29:49,89.1,215.8,
08/09/18,09:29:49,88.8,217.6,
08/09/18,09:29:49,88.9,215.4,
08/09/18,09:29:49,88.6,215.9,
08/09/18,09:29:49,86.7,217.2,
08/09/18,09:29:49,85.7,217.8,
08/09/18,09:29:49,86.6,215.5,
08/09/18,09:29:49,86.3,218.1,
08/09/18,09:29:50,87.0,220.0,
08/09/18,09:29:50,88.0,216.0,
08/09/18,09:29:50,79.7,225.1,
08/09/18,09:29:50,83.7,216.3,
08/09/18,09:29:50,85.3,217.7,
08/09/18,09:29:50,84.2,216.6,
08/09/18,09:29:50,84.5,219.0,
08/09/18,09:29:50,85.2,217.6,
08/09/18,09:29:50,75.7,212.0,
08/09/18,09:29:50,82.3,215.9,
08/09/18,09:29:50,100.9,208.3,
08/09/18,09:29:50,84.4,219.7,
08/09/18,09:29:50,83.6,216.0,
08/09/18,09:29:51,82.5,216.8,
08/09/18,09:29:51,81.3,216.3,
08/09/18,09:29:51,75.6,216.2,
08/09/18,09:29:51,74.2,216.8,
08/09/18,09:29:51,76.6,219.5,
08/09/18,09:29:51,76.6,216.9,
08/09/18,09:29:51,66.8,215.3,
08/09/18,09:29:51,73.4,218.6,
08/09/18,09:29:51,76.1,217.9,
08/09/18,09:29:52,67.9,225.0,
08/09/18,09:29:52,69.4,224.9,
08/09/18,09:29:52,68.1,224.4,
08/09/18,09:29:52,64.7,223.9,
08/09/18,09:29:52,73.7,217.2,
08/09/18,09:29:52,65.6,215.1,
08/09/18,09:29:52,70.8,219.5,
08/09/18,09:29:52,66.4,214.5,
08/09/18,09:29:52,71.7,218.9,
08/09/18,09:29:52,72.6,217.7,
08/09/18,09:29:52,73.3,217.4,
08/09/18,09:29:52,71.8,216.5,
08/09/18,09:29:52,71.6,217.9,
08/09/18,09:29:52,70.2,215.1,
08/09/18,09:29:52,72.5,217.3,
08/09/18,09:29:52,72.1,218.9,
08/09/18,09:29:52,70.0,219.1,
08/09/18,09:29:52,70.2,217.6,
08/09/18,09:29:53,69.4,219.0,
08/09/18,09:29:53,69.1,217.1,
08/09/18,09:29:53,60.6,214.6,
08/09/18,09:29:53,61.3,222.7,
08/09/18,09:29:53,69.3,219.0,
08/09/18,09:29:53,68.8,217.1,
08/09/18,09:29:53,61.0,225.1,
08/09/18,09:29:53,67.5,218.3,
08/09/18,09:29:53,67.9,221.3,
08/09/18,09:29:53,68.2,217.8,
08/09/18,09:29:53,67.1,220.0,
08/09/18,09:29:53,64.3,219.7,
08/09/18,09:29:53,66.2,217.9,
08/09/18,09:29:53,66.8,220.1,
08/09/18,09:29:53,67.2,219.6,
08/09/18,09:29:53,66.8,219.8,
08/09/18,09:29:54,82.7,208.8,
08/09/18,09:29:54,66.3,220.9,
08/09/18,09:29:54,62.4,220.3,
08/09/18,09:29:54,57.9,226.3,
08/09/18,09:29:54,64.6,221.6,
08/09/18,09:29:54,81.1,208.7,
08/09/18,09:29:54,64.4,218.4,
08/09/18,09:29:54,61.6,218.0,
08/09/18,09:29:54,55.9,215.3,
08/09/18,09:29:54,54.8,227.7,
08/09/18,09:29:54,55.2,225.4,
08/09/18,09:29:54,64.1,218.7,
08/09/18,09:29:54,61.8,217.4,
08/09/18,09:29:54,61.5,220.1,
08/09/18,09:29:54,61.3,218.3,
08/09/18,09:29:54,61.8,219.9,
08/09/18,09:29:54,59.4,219.2,
08/09/18,09:29:54,60.7,219.6,
08/09/18,09:29:55,53.6,227.7,
08/09/18,09:29:55,52.2,216.3,
08/09/18,09:29:55,58.7,220.2,
08/09/18,09:29:55,59.9,220.0,
08/09/18,09:29:55,58.8,219.0,
08/09/18,09:29:55,75.9,205.1,
08/09/18,09:29:55,76.5,210.1,
08/09/18,09:29:55,58.3,221.4,
08/09/18,09:29:55,48.0,219.1,
08/09/18,09:29:55,57.9,219.3,
08/09/18,09:29:55,56.4,220.5,
08/09/18,09:29:55,57.6,222.7,
08/09/18,09:29:55,56.5,221.7,
08/09/18,09:29:55,57.1,219.5,
08/09/18,09:29:55,57.3,219.2,
08/09/18,09:29:55,55.7,221.4,
08/09/18,09:29:55,55.4,220.8,
08/09/18,09:29:56,55.6,220.7,
08/09/18,09:29:56,56.2,222.7,
08/09/18,09:29:56,74.9,205.8,
08/09/18,09:29:56,54.3,221.7,
08/09/18,09:29:56,53.7,221.9,
08/09/18,09:29:56,53.7,222.0,
08/09/18,09:29:56,47.1,228.2,
08/09/18,09:29:56,55.6,221.9,
08/09/18,09:29:56,53.8,220.4,
08/09/18,09:29:56,54.6,219.8,
08/09/18,09:29:56,52.3,221.1,
08/09/18,09:29:56,72.7,204.5,
08/09/18,09:29:56,52.6,218.8,
08/09/18,09:29:56,50.9,219.7,
08/09/18,09:29:56,53.4,219.9,
08/09/18,09:29:56,52.1,217.9,
08/09/18,09:29:56,52.8,218.4,
08/09/18,09:29:57,49.9,218.4,
08/09/18,09:29:57,51.0,218.4,
08/09/18,09:29:57,42.6,215.7,
08/09/18,09:29:57,43.6,214.7,
08/09/18,09:29:57,50.2,220.1,
08/09/18,09:29:57,52.3,218.3,
08/09/18,09:29:57,50.1,218.0,
08/09/18,09:29:57,50.9,218.6,
08/09/18,09:29:57,43.5,215.1,
08/09/18,09:29:57,43.7,222.8,
08/09/18,09:29:57,50.0,218.4,
08/09/18,09:29:57,49.1,216.9,
08/09/18,09:29:57,48.7,217.3,
08/09/18,09:29:57,48.5,216.5,
08/09/18,09:29:57,50.2,215.6,
08/09/18,09:29:57,51.4,215.2,
08/09/18,09:29:57,51.4,216.1,
08/09/18,09:29:57,51.1,221.1,
08/09/18,09:29:58,50.9,214.0,
08/09/18,09:29:58,50.5,214.7,
08/09/18,09:29:58,51.1,211.4,
08/09/18,09:29:58,49.0,215.1,
08/09/18,09:29:58,52.2,217.6,
08/09/18,09:29:58,48.1,213.3,
08/09/18,09:29:58,67.5,195.0,
08/09/18,09:29:58,52.4,212.6,
08/09/18,09:29:58,50.5,211.7,
08/09/18,09:29:58,40.5,209.7,
08/09/18,09:29:58,49.3,211.2,
08/09/18,09:29:58,46.8,212.1,
08/09/18,09:29:58,47.1,213.9,
08/09/18,09:29:58,46.5,213.7,
08/09/18,09:29:58,48.5,214.3,
08/09/18,09:29:59,39.6,207.2,
08/09/18,09:29:59,47.2,212.2,
08/09/18,09:29:59,47.3,213.7,
08/09/18,09:29:59,50.0,211.8,
08/09/18,09:29:59,49.2,213.3,
08/09/18,09:29:59,50.8,218.7,
08/09/18,09:29:59,48.7,209.6,
08/09/18,09:29:59,47.6,210.5,
08/09/18,09:29:59,46.3,209.6,
08/09/18,09:29:59,45.3,211.7,
08/09/18,09:29:59,44.8,213.1,
08/09/18,09:29:59,37.1,208.6,
08/09/18,09:29:59,44.5,210.6,
08/09/18,09:29:59,45.2,212.3,
08/09/18,09:30:00,44.7,211.3,
08/09/18,09:30:00,52.4,224.2,
08/09/18,09:30:01,40.3,202.4,
08/09/18,09:30:01,30.6,208.0,
08/09/18,09:30:01,44.4,213.4,
08/09/18,09:30:01,40.5,202.1,
08/09/18,09:30:01,41.0,202.5,
08/09/18,09:30:01,42.9,200.7,
08/09/18,09:30:01,35.1,207.3,
08/09/18,09:30:01,46.3,211.5,
08/09/18,09:30:01,42.5,201.5,
08/09/18,09:30:01,42.4,198.5,
08/09/18,09:30:01,44.5,201.5,
08/09/18,09:30:01,45.7,200.4,
08/09/18,09:30:01,50.3,211.9,
08/09/18,09:30:02,41.7,197.7,
08/09/18,09:30:02,46.4,202.0,
08/09/18,09:30:02,47.4,201.1,
08/09/18,09:30:02,46.7,199.7,
08/09/18,09:30:03,45.8,198.6,
08/09/18,09:30:03,46.7,198.4,
08/09/18,09:30:03,46.3,194.1,
08/09/18,09:30:03,44.6,194.3,
08/09/18,09:30:03,46.4,194.0,
08/09/18,09:30:03,46.3,193.3,
08/09/18,09:30:03,46.1,193.8,
08/09/18,09:30:03,46.9,194.5,
08/09/18,09:30:03,51.5,204.7,
08/09/18,09:30:03,44.9,191.2,
08/09/18,09:30:03,59.1,171.4,
08/09/18,09:30:03,45.0,192.6,
08/09/18,09:30:03,44.1,190.8,
08/09/18,09:30:03,45.5,191.0,
08/09/18,09:30:03,45.4,190.5,
08/09/18,09:30:03,46.1,191.4,
08/09/18,09:30:03,45.9,189.5,
08/09/18,09:30:04,45.9,189.8,
08/09/18,09:30:04,44.9,189.6,
08/09/18,09:30:04,47.0,188.8,
08/09/18,09:30:04,43.9,188.2,
08/09/18,09:30:04,46.2,189.2,
08/09/18,09:30:04,44.5,184.0,
08/09/18,09:30:04,46.8,188.9,
08/09/18,09:30:04,45.4,187.9,
08/09/18,09:30:04,46.3,187.3,
08/09/18,09:30:04,44.4,185.7,
08/09/18,09:30:04,52.1,204.5,
08/09/18,09:30:04,46.6,187.8,
08/09/18,09:30:05,49.0,201.0,
08/09/18,09:30:05,46.4,186.8,
08/09/18,09:30:05,45.6,186.5,
08/09/18,09:30:05,47.2,186.1,
08/09/18,09:30:05,46.3,186.9,
08/09/18,09:30:05,45.6,186.0,
08/09/18,09:30:06,46.4,185.1,
08/09/18,09:30:06,52.9,199.6,
08/09/18,09:30:06,45.6,178.5,
08/09/18,09:30:06,45.3,178.2,
08/09/18,09:30:06,47.0,176.4,
08/09/18,09:30:06,47.1,178.5,
08/09/18,09:30:06,46.5,178.6,
08/09/18,09:30:06,45.4,175.7,
08/09/18,09:30:06,47.0,177.0,
08/09/18,09:30:06,49.2,178.5,
08/09/18,09:30:06,48.1,177.9,
08/09/18,09:30:07,48.0,177.9,
08/09/18,09:30:07,47.3,175.2,
08/09/18,09:30:07,58.3,158.4,
08/09/18,09:30:07,47.4,174.4,
08/09/18,09:30:07,48.8,176.0,
08/09/18,09:30:07,48.0,173.5,
08/09/18,09:30:07,46.7,173.3,
08/09/18,09:30:07,46.0,173.4,
08/09/18,09:30:07,50.5,174.6,
08/09/18,09:30:07,49.5,175.7,
08/09/18,09:30:07,56.0,190.1,
08/09/18,09:30:07,50.1,171.8,
08/09/18,09:30:07,49.0,171.2,
08/09/18,09:30:07,46.3,169.6,
08/09/18,09:30:07,59.5,154.5,
08/09/18,09:30:07,57.3,152.9,
08/09/18,09:30:07,49.7,171.4,
08/09/18,09:30:08,49.3,170.8,
08/09/18,09:30:08,47.2,169.9,
08/09/18,09:30:08,49.6,171.1,
08/09/18,09:30:08,50.5,170.3,
08/09/18,09:30:08,48.2,167.7,
08/09/18,09:30:08,47.1,167.8,
08/09/18,09:30:08,47.8,169.8,
